experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.5298804780876494,0.21115537848605578,"[0.4733067729083666, 0.5719123505976096]","[0.1716135458167331, 0.2695219123505976]",1124,251,305.94158005714417,,204.71493887901306,101.14921498298645,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.4733067729083666,0.5719123505976096,0.1716135458167331,0.2695219123505976
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.7567567567567568,0.3569023569023569,"[0.6722972972972974, 0.7715371621621622]","[0.30454545454545456, 0.40589225589225586]",1124,297,330.43210101127625,,207.0232241153717,123.3305938243866,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.6722972972972974,0.7715371621621622,0.30454545454545456,0.40589225589225586
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.4738562091503269,0.17973856209150327,"[0.41527777777777786, 0.5271241830065359]","[0.14052287581699346, 0.21821895424836593]",1124,306,331.5371530056,,205.20275402069092,126.25505900382996,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.41527777777777786,0.5271241830065359,0.14052287581699346,0.21821895424836593
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.42901234567901236,0.1728395061728395,"[0.3537560199518404, 0.4685956790123457]","[0.1419753086419753, 0.2118827160493827]",1124,324,332.3088688850403,,207.2404820919037,124.99102687835693,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.3537560199518404,0.4685956790123457,0.1419753086419753,0.2118827160493827
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.5179282868525896,0.21115537848605578,"[0.44511952191235066, 0.5371513944223107]","[0.17270916334661357, 0.2583665338645418]",1186,251,352.803368806839,,231.53794884681702,121.23130512237549,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.44511952191235066,0.5371513944223107,0.17270916334661357,0.2583665338645418
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.3227091633466136,0.11553784860557768,"[0.28356573705179283, 0.3556772908366535]","[0.0796812749003984, 0.14163346613545816]",1293,251,364.20351004600525,,249.38402891159058,114.74193811416626,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.28356573705179283,0.3556772908366535,0.0796812749003984,0.14163346613545816
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.4163701067615657,0.12811387900355872,"[0.3655693950177935, 0.446797153024911]","[0.09572953736654805, 0.1692170818505338]",1293,281,376.2943789958954,,249.56318998336792,126.65442705154419,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.3655693950177935,0.446797153024911,0.09572953736654805,0.1692170818505338
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.5117845117845117,0.17845117845117844,"[0.43044777732277734, 0.5452020202020201]","[0.14629629629629629, 0.2244107744107744]",1293,297,379.53282594680786,,249.03702998161316,130.41362309455872,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.43044777732277734,0.5452020202020201,0.14629629629629629,0.2244107744107744
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.46405228758169936,0.10457516339869281,"[0.3912581699346405, 0.4976307189542484]","[0.07426470588235294, 0.1301470588235294]",1293,306,382.81227922439575,,244.43955397605896,138.29783606529236,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.3912581699346405,0.4976307189542484,0.07426470588235294,0.1301470588235294
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.8166666666666667,0.55,"[0.6833333333333333, 0.87125]","[0.5, 0.6712499999999999]",237,60,59.54593777656555,,33.74141478538513,25.772066116333008,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.6833333333333333,0.87125,0.5,0.6712499999999999
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.531986531986532,0.19865319865319866,"[0.4493265993265993, 0.5531986531986532]","[0.14537037037037037, 0.21885521885521886]",1001,297,334.29221510887146,,203.87812876701355,129.35276317596436,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.4493265993265993,0.5531986531986532,0.14537037037037037,0.21885521885521886
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.47686832740213525,0.2277580071174377,"[0.4199288256227758, 0.522508896797153]","[0.19021352313167258, 0.26334519572953735]",1001,281,334.3297510147095,,210.5071611404419,123.77039790153503,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.4199288256227758,0.522508896797153,0.19021352313167258,0.26334519572953735
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.6209150326797386,0.1830065359477124,"[0.5477941176470589, 0.6446895424836602]","[0.1354575163398693, 0.2151143790849673]",1001,306,338.9460551738739,,205.06939911842346,133.75330591201782,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.5477941176470589,0.6446895424836602,0.1354575163398693,0.2151143790849673
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.30000000000000016,0.18333333333333332,"[0.21208333333333335, 0.3925]","[0.12875, 0.27125]",1001,60,244.31042408943176,,198.4029939174652,45.86252498626709,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.21208333333333335,0.3925,0.12875,0.27125
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.5,0.1882716049382716,"[0.43040123456790125, 0.5179783950617284]","[0.1587962962962963, 0.2261574074074074]",1001,324,337.9962990283966,,203.83797574043274,134.15165328979492,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.43040123456790125,0.5179783950617284,0.1587962962962963,0.2261574074074074
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.8464285714285714,0.4875444839857651,"[0.775, 0.8509821428571428]","[0.42731316725978646, 0.5302491103202847]",1124,281,329.72583293914795,,212.17043495178223,116.66973209381104,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.775,0.8509821428571428,0.42731316725978646,0.5302491103202847
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.7091633466135459,0.350597609561753,"[0.6381474103585658, 0.7461155378486056]","[0.2926294820717132, 0.3879482071713147]",1001,251,305.2348778247833,,197.15573596954346,108.04107022285461,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.6381474103585658,0.7461155378486056,0.2926294820717132,0.3879482071713147
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.7647058823529411,0.37254901960784315,"[0.6960784313725491, 0.7748724954462659]","[0.3163398692810458, 0.4174836601307189]",1222,306,379.28758692741394,,246.84165382385254,132.4260470867157,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.6960784313725491,0.7748724954462659,0.3163398692810458,0.4174836601307189
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.3666666666666667,0.21666666666666667,"[0.2666666666666666, 0.42125]","[0.12875, 0.3045833333333333]",1222,60,285.96382188796997,,242.14168882369995,43.81333827972412,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.2666666666666666,0.42125,0.12875,0.3045833333333333
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.7770270270270271,0.4107744107744108,"[0.7146271271271272, 0.7852406383656384]","[0.37617845117845117, 0.46835016835016835]",1186,297,379.2872829437256,,242.22532606124878,137.05548977851868,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.7146271271271272,0.7852406383656384,0.37617845117845117,0.46835016835016835
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.4621513944223108,0.2151394422310757,"[0.38456175298804796, 0.5121513944223107]","[0.16145418326693228, 0.25607569721115536]",1222,251,334.4338619709015,,232.8630998134613,101.56410121917725,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.38456175298804796,0.5121513944223107,0.16145418326693228,0.25607569721115536
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.5160142348754448,0.24199288256227758,"[0.4405693950177935, 0.5312277580071174]","[0.19475088967971532, 0.28505338078291814]",1222,281,357.09819531440735,,233.69325494766235,123.37856984138489,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.4405693950177935,0.5312277580071174,0.19475088967971532,0.28505338078291814
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.49831649831649827,0.25925925925925924,"[0.41439393939393937, 0.5430134680134681]","[0.21456228956228957, 0.3058080808080808]",1222,297,384.38746309280396,,248.70836210250854,134.6956548690796,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.41439393939393937,0.5430134680134681,0.21456228956228957,0.3058080808080808
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.7708978328173375,0.3734567901234568,"[0.6868055555555556, 0.7901234567901234]","[0.3232253086419753, 0.44614197530864197]",1293,324,407.7300000190735,,264.4992287158966,143.2112100124359,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.6868055555555556,0.7901234567901234,0.3232253086419753,0.44614197530864197
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.31666666666666665,0.23333333333333334,"[0.20000000000000004, 0.3879166666666666]","[0.15, 0.3045833333333333]",1186,60,285.2230098247528,,247.6462619304657,37.57027006149292,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.20000000000000004,0.3879166666666666,0.15,0.3045833333333333
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.4643962848297214,0.22530864197530864,"[0.3933641975308642, 0.4955246913580247]","[0.19328703703703703, 0.25617283950617287]",1222,324,367.110609292984,,240.98516201972961,125.78528094291687,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.3933641975308642,0.4955246913580247,0.19328703703703703,0.25617283950617287
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.6372549019607843,0.2222222222222222,"[0.5561274509803922, 0.6586601307189542]","[0.19281045751633988, 0.2525326797385621]",1186,306,388.246572971344,,246.42776918411255,141.81250476837158,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.5561274509803922,0.6586601307189542,0.19281045751633988,0.2525326797385621
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.7366548042704626,0.35231316725978645,"[0.6385987544483986, 0.7554270462633452]","[0.29083629893238433, 0.4040925266903914]",1186,281,374.0558452606201,,247.20911622047424,126.66423511505127,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.6385987544483986,0.7554270462633452,0.29083629893238433,0.4040925266903914
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.5493827160493827,0.19444444444444445,"[0.4921296296296297, 0.5718364197530865]","[0.1587962962962963, 0.23935185185185184]",1186,324,378.5667471885681,,249.06981825828552,129.40292978286743,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.4921296296296297,0.5718364197530865,0.1587962962962963,0.23935185185185184
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.3104575163398693,0.08823529411764706,"[0.25310457516339857, 0.3505718954248367]","[0.06862745098039216, 0.12181372549019608]",237,306,110.01105499267578,,33.22565197944641,76.65810418128967,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.25310457516339857,0.3505718954248367,0.06862745098039216,0.12181372549019608
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.43918918918918914,0.18181818181818182,"[0.3851351351351351, 0.4680743243243244]","[0.14200336700336702, 0.2164141414141414]",237,297,110.37932801246643,,35.78419208526611,74.54169583320618,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.3851351351351351,0.4680743243243244,0.14200336700336702,0.2164141414141414
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.5338645418326693,0.20717131474103587,"[0.45019920318725104, 0.5498007968127491]","[0.1600597609561753, 0.2497011952191234]",1186,251,356.65408182144165,,252.51450872421265,104.0314130783081,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.45019920318725104,0.5498007968127491,0.1600597609561753,0.2497011952191234
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.5499999999999999,0.4166666666666667,"[0.42875, 0.6258333333333334]","[0.32875, 0.5045833333333333]",1124,60,221.88254618644714,,205.06366801261902,16.72601294517517,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.42875,0.6258333333333334,0.32875,0.5045833333333333
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.5130718954248366,0.21568627450980393,"[0.4544934640522875, 0.5541913914688683]","[0.1821078431372549, 0.2487745098039215]",1124,306,305.65700793266296,,214.32049775123596,91.32961106300354,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.4544934640522875,0.5541913914688683,0.1821078431372549,0.2487745098039215
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.4691358024691358,0.18209876543209877,"[0.39140293544318294, 0.5162808641975309]","[0.14814814814814814, 0.22731481481481478]",1124,324,267.9187309741974,,208.64871096611023,59.247294187545776,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.39140293544318294,0.5162808641975309,0.14814814814814814,0.22731481481481478
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.5617529880478088,0.21115537848605578,"[0.5000996015936255, 0.6030876494023903]","[0.1702191235059761, 0.2774900398406374]",1124,251,243.56754207611084,,198.51135087013245,45.05019783973694,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.5000996015936255,0.6030876494023903,0.1702191235059761,0.2774900398406374
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.7297297297297297,0.38047138047138046,"[0.6586876649376651, 0.7475506756756758]","[0.33821548821548825, 0.4444444444444444]",1124,297,280.44550013542175,,213.7070541381836,66.67366981506348,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.6586876649376651,0.7475506756756758,0.33821548821548825,0.4444444444444444
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.23333333333333317,0.11666666666666667,"[0.12875, 0.32125000000000004]","[0.04541666666666668, 0.21666666666666667]",1293,60,194.49505615234375,,180.21926403045654,14.17678189277649,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.12875,0.32125000000000004,0.04541666666666668,0.21666666666666667
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.5065359477124183,0.12091503267973856,"[0.45718954248366006, 0.5303104575163399]","[0.0784313725490196, 0.14084967320261438]",1293,306,266.4577257633209,,212.88055181503296,53.528573989868164,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.45718954248366006,0.5303104575163399,0.0784313725490196,0.14084967320261438
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.531986531986532,0.1717171717171717,"[0.4506685662935662, 0.5506734006734006]","[0.13863636363636364, 0.22196969696969693]",1293,297,240.16825127601624,,189.72921180725098,50.25551414489746,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.4506685662935662,0.5506734006734006,0.13863636363636364,0.22196969696969693
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.4341637010676157,0.1423487544483986,"[0.3833629893238434, 0.4691281138790035]","[0.10088967971530251, 0.1824733096085409]",1293,281,239.1977310180664,,191.96804308891296,47.214953899383545,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.3833629893238434,0.4691281138790035,0.10088967971530251,0.1824733096085409
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.4103585657370519,0.199203187250996,"[0.3614541832669323, 0.4563745019920319]","[0.1593625498007968, 0.2394422310756972]",1293,251,222.73035097122192,,178.8642270565033,43.614805936813354,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.3614541832669323,0.4563745019920319,0.1593625498007968,0.2394422310756972
ensemble_soft_none_size5_xgb_rf_cnb_lr_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.8166666666666667,0.55,"[0.6833333333333333, 0.87125]","[0.5, 0.6712499999999999]",237,60,63.11442708969116,,32.74831414222717,30.30718684196472,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.6833333333333333,0.87125,0.5,0.6712499999999999
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.3904382470119522,0.12350597609561753,"[0.3262948207171315, 0.45786852589641436]","[0.09163346613545817, 0.15507968127490038]",237,251,109.65301585197449,,33.35452079772949,76.27287006378174,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.3262948207171315,0.45786852589641436,0.09163346613545817,0.15507968127490038
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.42348754448398573,0.21708185053380782,"[0.3564946619217083, 0.45231316725978643]","[0.1769572953736655, 0.2491103202846975]",237,281,113.74135684967041,,33.764116048812866,79.94795799255371,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.3564946619217083,0.45231316725978643,0.1769572953736655,0.2491103202846975
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.38390092879256965,0.08950617283950617,"[0.33408152734778124, 0.4157120743034055]","[0.06396604938271605, 0.11898148148148147]",237,324,118.32512593269348,,34.736921072006226,83.56120991706848,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.33408152734778124,0.4157120743034055,0.06396604938271605,0.11898148148148147
ensemble_soft_none_size5_lr_xgb_cnb_rf_ins_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.26666666666666683,0.15,"[0.17874999999999996, 0.3879166666666666]","[0.1, 0.25458333333333333]",1001,60,233.81586575508118,,195.1116828918457,38.67870116233826,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.17874999999999996,0.3879166666666666,0.1,0.25458333333333333
